content,score,label
"Gamenya bagus banget, tapi tolong dong updatenya jangan gede"", kita yang pengguna HP merasa terbebani dengan itu. Tong di kecilin Dikit biar orang orang bisa main game ini lebih lama lagi",1,negatif
"Lebih bagus kalian tidak perlu minta saran dari player kalian di setiap pacth, tidak ada manfaat nya bagi kami. Kalian sendiri yang menjatuhkan para player kalian disaat mereka sedang meninggikan nama game kalian ini. Memang benar-benar developer yang tidak tahu diri.",1,negatif
Untuk hp Oppo Reno 10 knpa sering keluar. Tolong perbaiki.,1,negatif
"klo aku overall bagus banget dari segi grafik dan storynys,,but ad saran yg mungkin bnyk player alamin,its saat mau login di gamenya itu biasa ngestuck dan ada tulisan ""memeriksa update"" tp sebenernya ngk ad update apa2 i hope saran sy bisa di terima ama developernya biar game nya makin berkembang dn bsa hibur orng2 juga,tapi gamenya bagus bgt,sebenernya mau kasih bintang 5 tp karena itu tdi jd 4 klo udh dibetulin aku kasih bintang 5 👍👍",4,positif
"Gamenya lama lama berat penyimpanan.plz bagi mohoyo tolong lagi di kurangin,soalnya menghapus quest terdahulu pun tetap sama bengkak sizenya😓bagi user android",1,negatif
"Game open world terbaik yang pernah saya mainkan adalah Genshin Impact tapi tolong semoga nanti 2024 ada kota yang baru, saya sih akan terus mendukung Genshin Impact agar bisa menjadi game terbaik di dunia mengalahkan game lain karena untuk saya Genshin Impact adalah game luar biasa yang bisa mengubah sejarah game di android/mobile. Untuk saya selama bermain di Gensin sih sangat memuaskan ya karena grafik yang bagus dan developer nya tidak setengah-setengah dalam membuat game ini. Love Hoyoverse",5,positif
Menurut Abi seru cuma kadang males sama bikin ngantuk terus buat nge asced karakter baru gitu bos nya susah meskipun beberapa,4,positif
Game udah bagus tapi tolong deverloper di perbaiki penyimpanan biar semua orang dapet menmain game genshun impact,5,positif
"Akun ku tiba-tiba gak bisa login,udah di tunggu dan dilaporkan tapi sampai sekarang belum ada bantuan help lah,udah lelah bermain eh malah gak bisa login lagi alasan nya login bermasalah",1,negatif
"Mantap pertahankan dan optimal kan😄👍👍,Update nya bagus untuk region kali ini,semoga update berikut nya menjadi lebih memukau",5,positif
Ini game nya bagus saya suka sekali tapi tolong ya hoyovers kalo ada yg gacha kasih b5 lah ya atau saya gitu hehehehe 👌😊,5,positif
"Gamenya bagus, grafiknya juga, intinya gk nyesel hapus game² lain untuk bisa main game ini",5,positif
"Bagus sih, tapi... Aku ngerasa makin naik ar disini makin bosenin, kenapa? Ya karena kita harus nunggu berapa bulan dulu biar bisa ngerjain quest archon/story. Aku saranin juga gameplay boss nya itu kayak dibikin epic bgt, soalnya menurut ku ini kayak.. yaudah si, biasa aja. Aku juga mlss bgt kalo ada ascension rank, tapi untung di patch 4.0 ini gaada si electro, wkwkwkkwk. Udah segitu dulu. Sayonara tabibito!",3,negatif
"Good game,tpi tolonglah hoyoverse bikin controller gamepad compatible jga d android,masa cma device android doang yg GK compatible -_-",5,positif
Bagus banget gamenya cuman kayak agak ngelek tapi bagus kok 9.5/10 lah ini game bagus banget,5,positif
"Game nya sangat bagus dari gameplay, jalan cerita, dan Grafis, hanya saja sangat sulit untuk mendapatkan item untuk Gacha, jadi sulit menaikan progres karakter dan senjata 😞",3,negatif
"Game nya cocok yang suka free world+suka anime berkekuatan elemental,bug nya ga begitu banyak sih tapi yang paling buat mentok kaca hp itu pas pov cameranya mau diputar itu mogok jadi kek ga bisa nengok gitu,quet nya random/tanya orang dimonstard/desa romance lah gitu,HOYOVERSE thank you again for all your game like honkai star/impact",5,positif
"Nntah kenapa kalau lagi spiral abys itu jaringan nya 999+,padahal saya bermain geme lain aja lancar, tolong di perbaiki atas ketidak nyamanan ini. Saya User mobile merasa tidak nyaman why hoyovers jaringn nya tolong lah di perbaiki wooooooooyyyyyyyyy",1,negatif
"Udah 1 tahun lebih main genshin ga pernah bosan, banyak event dan bisa coop sama teman. Alur ceritanya juga asik di tambah dengan berbagai macam karakter, bebas ekspor map dan ada berbagai macam bahasa. Jadi gampang di pahami bagi saya penikmat alur game tapi kurang lancar bahasa inggris. Tidak monoton (ada berbagai macam event di setiap benner) mines ( tidak ada voice, terlalu berat buat hp ketang, gacha ampas untuk f2p, artefat ampas)",5,positif
"Banyak issue susah masuk kedalam game, game lain normal , internet lancar, hp ROG 6 dah pasti support, ini mah developer nya gak bener. Aku udah main Genshin dari prelaunch 3-4 th. Lalu loh. Kacau ... !!",1,negatif
Serius dah kenapa setiap mau spiral abbys jaringannya mendadak jadi jelek padahal pas nggak spiral abbys jaringannya normal² aja kalo ini bug tolong diperbaiki karena ganggu banget,5,positif
Game ini berat banget gak bisa dimainin gua udah mengosongkan beberapa data tapi tetap aja gak bisa main 😡,1,negatif
"Aku suka genshin karena story nya bagus, dunianya indah, karakternya bagus2.tapi yang saya gak suka,ini gamenya terlalu besar dan untuk meningkatkan level 50 an nya agak susah dan saat gacha karakter itu susah dapetin bintang 5 selalu ampas, tetapi game nya masih bagus dan seru dan bisa main bareng sama temen dari berbagai negara, dan kita bisa buat dunia sendiri (serenitia pot) di situ kita bisa kreasi sendiri dan semakin lama update nya semakin bagus dan event nya ya lumayan lah.",5,positif
"Semuanya bagus dari segi story,char,desain map DLL.Cuma sistem gacha B4 di limit banner itu kurang bagus di karenakan kita mau char seperti kirara malah di kasih xiangling:'",4,positif
"i love this game so much. entah kenapa game ini tuh ngehibur banget buat aku, dari segi karakter nya, desain nya, pemandangan nya yang bagus banget, terus gameplay nya! rekomendasi buat pemain yang suka keliling dunia, pokoknya ga nge bosenin deh",5,positif
"Terbaik dan ga bikin bosen, selalu ada aja hal yang bisa dilakukan.",5,positif
Game Nya Bagus Shade Nya Juga Bagus tapi masalah nya kebanyakan quest jadi Cape Nyelesain Nya Tapi Sepenuhnya Bagus Dan Ada Beberapa Quest Yang Belum aku Terlalu Mengerti. Tapi Bagus Kok HOYOVERSE/miHoYo😊,5,positif
"Game yang sangat overated, karena Developernya?? Bukan tapi fandomnya yg mempopulerkannya, bisa menjadi pisau bermata dua, di satu sisi bagus untuk kelangsungan gamenya, di sisi lain saking populernya banyak yang toxic merusak reputasi komunitas dari dalam",5,positif
Bagus grafik nya dan unik cocok game para wibu,5,positif
Pengalaman sama grafik nya bagus sih Cuma jaringan nya sering lag,4,positif
Game settingan karakter bawaan dan senjata antara level sm enemy g berimbang.inti game jualan kristal kalo mau menang gampang.Game Kapitalis...,1,negatif
Game nya bagus pake graphic low aja tetep bagus dan karakter nya cantik 😁,5,positif
"Bagus sih.. Tapi.. Bagus deh pokoknyaa ga ada tapi, grafik keren cerita seru karakter bagus top dahh..",5,positif
"Akhirnya bisa main game impian pas hp masih kentang, telat 3 tahun ga ngaruh🥲",5,positif
"Parah sih, penyimpan masih ada 10gb lebih malah dibilang penyimpanan anda tidak cukup, ┐(´∀｀)┌ padahal baru aja instal. Waktu login pakai email, password udah bener malah dibilang salah ?!(・◇・;) ? Padahal game nya keliatan menarik tapi mau login aja ribet (；｀∀´)",1,negatif
"Game dengan artefak B5 yang susah didapet , selalu mendapatkan artefak zonk , mana resin. Terbatas lama pula nambah nya , ques abis gua kira ques no limit atau tanpa abis, dari awal cerita sih adek dari diculik gua kira bakal nyelametin ternyata ques sudah habis duluan bosen lama²",1,negatif
"Dari segi garafik, karakter, petualangan dan juga alur ceritanya sangat bagus dan menarik. Game ini cocok di donload untuk yang suka dengan game petualangan. Minusnya Memo penyimpanan banyak juga ya artefak nya suka dapet ampas semua , tapi ya mantap deh.",5,positif
"Gamenya bagus tapi bagi pemula mungkin agak susah, dan pliss dibuat agak ramah bagi player f2p :( Gua mo gacha tapi kehabisan primogem",4,positif
Seru banget dan GK membosankan aku harap ke depan genshin makin seru dan fitur-fitur nya di tambah dong buat mempermudah khusus yang masih pemula Terima kasih,5,positif
"Tambahkan adegan cinematic dalam quest archon maupun quest story. Bukan hanya layar hitam dengan tulisan misalnya ""kamu menuju (tempat x) dengan (karakter x)"" dan kemudian sudah berada ditempat berbeda. Kami adalah traveler, perjalanan dan prosesnya adalah kehidupan kami.",1,negatif
"Plis lah hoyo aku cuma mau main genshin, tapi setiap login di ulang ulang terus aku uda download data ulang tapi sama aja plis lah aku cuma mau main aku cape ulang ulang terus, plis lah aku mau main aku sampe nangis nangis semaleman",5,positif
"Nurunin bintang lah,gara2 mau login kena si risky jadi susah buat main,ada apa dengan hoyoverse si,mau players nya sepi kah jd banyak yg kena risky sampe2 gak bisa login",1,negatif
"Untuk ukuran ya kalian bisa kosongin sekitar 27gb, udah mulai patah"" walaupun rata kiri pake mediatek Helio G80 Karakter ga harus B5 kalian bisa tembus abyss kalo kalian rajin aja farming artefak, konten end game minim, bansos gacor kalo mau update doang, update aniv ga berasa anivnya bahkan gw aja lupa ni game aniv kemarin, masih kerasa aniv pertama walaupun di bom B1🤣",5,positif
"Game nya udah bagus saya suka sekali dari segi grafik, cerita, pertarungan, petualangan",5,positif
Wehhh game nya keren bgttt salut sama pembuat nya. Animasi nya juga gokil abiss!! Serasa nonton anime ini mah bukan kaya main game,5,positif
"min, quest archon di pendekin dikit dong. Soalnya pas di pertengahan quest archon kadang suka ngantuk. Sama fitur yg ku pengen itu kaya fitur ngehapus quest. Jadi kalo ada quest yang gamau dikerjain/bosen, bisa dihapus tapi nanti hadiahnya cuman 500 mora dan kekurangannya gabisa ngehapus quest archon kira2 segitu aja hehe..",5,positif
"Gamenya enak, grafiknya bagus. Saran saya grafiknya tingkatkan lagi seperti horizon forbidden west yang grafiknya muantep poll",5,positif
"Server Asia gak jelas nih, jaringannya lancar tapi pas main malah ngelag. Perbaiki lah..",2,negatif
"Grafik bagus pake banget,gameplay seru,quest yg menantang",5,positif
"Tlng dipermudahkan kenaikan exp utk up Level, biar gampang upgrade karakter",5,positif
hallo dear.. apa cuma aku aja yg mau buka game ini lama nya minta ampun.. pdhl sy pke samsung ZFLIP'5 .. tapi lama skli loadingnya.. 🫠,3,negatif
"kenapa saya tidak bisa masuk ke gameplay-nya?? dan tetap stuck di loading screen elemen. awal saya main masih bisa login, tapi kenapa sekarang saya mau login tidak bisa.",3,negatif
"Gamenya bagus dan banyak tantangannya, saya tidak merekomendasikan jika Anda player mobile",5,positif
"Sangat bagus luar biasa, tapi hanya mintak sistem voice atau mic biar bisa ngobrol santai bersama teman",5,positif
Tolong dong masalah akun yg terkena risky action segera di perbaiki atau di atasi. Saya mau main jadi gak bisa karena akun saya terkena risky action,2,negatif
Game yang seru banget dengan grafik yang WAAH. Keren deh pokoknya. Gacha ku wangy ^^,5,positif
Bug apaan ini?? Akun hilang karena bug dan ga ada solusi..... Cacat,1,negatif
"bagus menjalankan misi sambil liat pemandangan, itu bagus banget",5,positif
ram 8gb roam 512gb kok mau mainin ni game masuk nya lama banget gue keburu ga mod mau main lg kelamaan login nya gue suka game ini padahal jadi pindah ke game lain gara gara login nya lama,1,negatif
"hadeh baru main beberapa hari malah akun gabisa login, diketerangan katanya risky action, gimana ini solusinya, ngurusin masalah hb akun cepet giliran masalah gini ga ke fix mulu",1,negatif
Game nya bagus grafik nya pada bagus eh walaupaun loding nya lama sampe hp ku lobet akhir hp ku udah 100 persen udah penuh loding nya （＾ｖ＾）,5,positif
"Game gjls udah lama"" cari promo malah waktu pas gacha 10× dikasih karakter yg udh punya gajls ni game",1,negatif
"Makin kesini makin lelah mainnya, udah mah bosen tiap hari cuma abisin resin daily, udah langsung keluar lagi, belum lagi di Arte dapet defen Mulu, makin males 😮‍💨",2,negatif
Game nya mantap. Grafik keren. Seperti sedang menonton film anime isekai. 😊😊 Buat yg mau download game ini siapin aja wifi yg stabil plus kesabaran. Soalnya ukuran game nya 30GB bre. ☺,5,positif
Gamenya bagus! Semangat untuk semua yang sudah ngembangin gamenya! Aku main game ini karena aku suka karakter scaramouche🗿👍,5,positif
"Depeloper maaf nih banyak banget kendala tidak bisa login, tolong di perbaiki lagi yaa saya mohonnnn",1,negatif
"Genshin seru banget sumpah walau gua sebagai pengguna android tapi tetep bagus. yang gw suka dari genshin adalah 1).grafiknya bagus 2). gameplay nya seru gak ada bug 3). mempunyai Element Jadi game yang menarik bagi gua itu dari 3 pernyataan di atas so the point is ""Genshin is a Good game""",5,positif
"Seru, sama kalo gacha 10 lebih dari 2× kasih lah b5 Sama primogem nya tambahin resin nya juga jangan 160 tapi 200 lah mentokin",5,positif
"Ini yang ketiga kalinya saya download dan masi bertahan sampai sekarang Untuk game nya bagus apalagi grafik, story dan character design nya overall 8.5/10 dari aku, kalo kalian suka game yang open world ini cocok untuk kalian, karena gak bakalan gampang gabut kalian kalo main game ini, gak ngebosenin juga game nya, kalian bisa coba sendiri game nya, semoga membantu",5,positif
Halo untuk kereator genshin impact tolong biasa kah kau mereset quest janji abadi karena saat aku quest di bagian mengetuk batu dan batu nya hancur quest nya berhenti dan tidak bisa di lanjutkan dan aku tidak bisa lagi menyelesaikan quest² lain jadi itu saja dan tolong di bantu ya terima kasih,2,negatif
"kurang fitur on mic hrsnya saat mabar, biar gk ngetik klo udh ditambah aku kasih bintang 5 dh",3,negatif
"Game nya seru, udah gitu grafik + alur ceritanya juga seru. Banyak karakter ganteng lagi wkwk, contohnya kayak Kazuha sama Secara, love banget deh pokoknya, sama voice dari setiap karakter nya juga cocok sama desain karakter yang paling penting bisa Co-op bareng temen 👍🏻",5,positif
"bintang 2 dlu,sorry dialog nya in game nya terlalu lama dan gak bisa di skip,bikin waktu terbuang,next please di kasih fitur skip pas ada dialog saat menjalan kan quest,itu saja yg lain nya the best lah",2,negatif
"Sebenarnya game nya bagus bgt dan satu2nya game yg ku mainin.tp stlh update fontaine ,hpku menjerit!.sering ngelag...terkadang parah bgt sampe gak gerak tuh gamenya(hp redmi note 11).dan jg kenapa ping srng tinggi banget sampe 999??!",4,positif
Game nya seru dan grafiknya bagus sambil berpetualang klen wajib download😁,5,positif
"Saya bingung mau hapus data lama(quest/event) terlalu lama durasi saat ingin menghapus penyimpanan yg sudah tidak terpakai. Klo bisa masukan dari saya kasih notifikasi di inbok atau aplikasinya Karena saya pernah coba hapus data lama gak sampai 1GB 1-100% terlalu lama, untuk kedepannya semoga bisa beri data/file Format rincian agar para user yg baru main di Genshin menggunakan device rendah/menengah gak makan memori internal.",5,positif
"Game nya bagus bgt, RPG nya jg kerasa, kurang nya cmn di memori aja tapi gpp 😁👍",5,positif
Game nya udah bagus saran sih adain fitur voice chat supaya lebih mudah untuk berkomunikasi sesama player,4,positif
